t,x,y,z,dt,dx,dy,velocity_ms
76.4501,-65.03378295898438,52.43266296386719,0.0020808884873986,0.006100000000003547,-0.03160858154296875,-0.015369415283203125,6.7720039665961975
76.4589,-65.08202362060547,52.40917205810547,0.0020808239933103,0.008799999999993702,-0.04824066162109375,-0.02349090576171875,6.697351400331233
76.4678,-65.1368408203125,52.38234329223633,0.002080999314785,0.008899999999997021,-0.05481719970703125,-0.026828765869140625,6.64892424926474
76.4769,-65.19307708740234,52.35479736328125,0.0020811937283724,0.00910000000000366,-0.05623626708984375,-0.027545928955078125,6.651194212851172
76.4859,-65.24822235107422,52.32761001586914,0.0020815606694668,0.009000000000000341,-0.055145263671875,-0.027187347412109375,6.655616011156636
76.4921,-65.28657531738281,52.3087043762207,0.0020818156190216,0.006199999999992656,-0.03835296630859375,-0.0189056396484375,6.62203466852033
76.5011,-65.33741760253906,52.28352355957031,0.002082189079374,0.009000000000000341,-0.05084228515625,-0.025180816650390625,6.588435173348329
76.5098,-65.38491821289062,52.25994110107422,0.0020825546234846,0.008700000000004593,-0.0475006103515625,-0.02358245849609375,6.562057646842706
76.5189,-65.43724060058594,52.23389053344727,0.0020828242413699,0.00910000000000366,-0.0523223876953125,-0.02605056762694602,6.5355695334642645
76.5281,-65.49297332763672,52.2060546875,0.0020829522982239,0.00919999999999277,-0.05573272705078125,-0.02783584594727273,6.504947414068575
